year,month,postal_abbr,count_accidents,numEmp_accommodation_food,numEmp_administrative_support,numEmp_construction,numEmp_education,numEmp_entertainment,numEmp_farm,numEmp_federal_civilian,numEmp_finance,numEmp_forestry,numEmp_healthcare,numEmp_information,numEmp_management,numEmp_manufacturing,numEmp_military,numEmp_mining,numEmp_others,numEmp_professional,numEmp_real_estate,numEmp_retail_trade,numEmp_state_local,numEmp_transportation,numEmp_utilities,numEmp_wholesale_trade,gdp_agriculture,gdp_construction,gdp_education,gdp_entertainment,gdp_finance,gdp_government,gdp_information,gdp_manufacturing,gdp_mining,gdp_others,gdp_retail_trade,gdp_services,gdp_transportation,gdp_utilities,gdp_wholesale_trade,avg_age,pop_norm,pop_sex_F,pop_sex_M,pop_race_1,pop_race_2,pop_race_3,pop_race_4,pop_race_5,pop_race_6,weather_Cold,weather_Fog,weather_Hail,weather_Precipitation,weather_Rain,weather_Snow,weather_Storm
2016,7,OK,41,0.07037693165831475,0.056626992335246276,0.05664186091666554,0.013330120553583525,0.014857648638803237,0.03504918220615638,0.02106790524865297,0.04537847318035895,0.004063495839639725,0.09565658124958182,0.011458865850848012,0.009825508450820636,0.06143522917950357,0.014386227145569096,0.058282215296184325,0.05541695219444956,0.04771502701927362,0.03657408642406681,0.10101801678487918,0.12676602669085288,0.030662076065038672,0.005346566953878098,0.028064010117632345,0.01368459354232056,0.039359867186388404,0.08330488586049059,0.03662834740522492,0.14249849982931515,0.16365554618866662,0.02777241946740707,0.08885284605015041,0.09183631577201005,0.021761613739370158,0.05984654673924474,0.08570797089753229,0.0679376266428064,0.022833525763849793,0.054319394915222786,37.659677522536285,3923561,0.5045564475740277,0.4954435524259722,0.7456496789523599,0.077599150363662,0.09179365377523123,0.022468364834903803,0.0018100903745347657,0.06067906169930836,3.0,20.0,0.0,4.0,19.0,0.0,3.0
2016,10,DC,10,0.07831797609767314,0.05964365231143689,0.020594585803296525,0.06954107756759334,0.01787122355012927,0.0,0.22020873876248534,0.02919650718696196,9.085351833053856e-05,0.08276643355074617,0.021904671104655403,0.0036498438104638578,0.002293770925752486,0.01592292032370772,0.0006202715510714546,0.09052599700519884,0.15516883612156426,0.03317499397113999,0.02931203696953042,0.045279823228216186,0.015166929319327683,0.0024676264237924054,0.006281230896926122,6.951036129168788e-06,0.010958694626308437,0.08376153003117927,0.042453066990224525,0.1291015940270519,0.3299116214373044,0.051327223115130015,0.0021501871759562114,0.0,0.07006876119406444,0.01200907341916061,0.24547352388955268,0.0040624944488253135,0.009358411641904246,0.009356866967208874,36.53869078203679,681170,0.5254782212957118,0.4745217787042882,0.446016412936565,0.47739918082123406,0.006159989429951407,0.041474228166243375,0.0015282528590513382,0.027421935786954798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,10,KY,118,0.07274955209342548,0.061413123732665505,0.05106635180145083,0.01624949426675583,0.016105828007877233,0.03314488642161765,0.014701180184301,0.04335839689264689,0.005334060068503594,0.10641627918796148,0.011158746413846066,0.009815326828733413,0.10249246952694582,0.0180507249943674,0.00826621237714834,0.052616666806731265,0.04538893337607305,0.03513500426396654,0.10403958305570529,0.10883339396129495,0.048299475718201236,0.0028837299762650534,0.03248058004351607,0.012705243657590567,0.041272383022093496,0.09406894593761041,0.03874328279558252,0.1594527993202628,0.1385475111366194,0.023643231937843262,0.18142324055710668,0.009138563850972526,0.021187660972914676,0.05902050853654302,0.08547878782927322,0.04600991419543669,0.018459418996284727,0.07084850725386589,38.814713586331585,4436974,0.5071972474934494,0.49280275250655065,0.8797479994248333,0.08284722876446876,0.0029968622759565413,0.01492683977864193,0.0008282671929112048,0.018652802563188336,14.0,11.0,1.0,1.0,13.0,0.0,0.0
2016,11,ME,22,0.07522720701998019,0.051515177174903136,0.0649969939600977,0.02542613791009461,0.025082590492688125,0.013264075464303126,0.0181801906204297,0.039852710093156996,0.018211642144558463,0.14059436122559332,0.012181417229870721,0.013066898601495883,0.06810585615282537,0.008404814986409312,0.001446770109923077,0.05009622956709396,0.054082105413412136,0.04039464404737567,0.12070006254014605,0.1031743055563956,0.026531779950621108,0.002384267463761191,0.027079762274864548,0.013983930863552914,0.035781525346293065,0.13520700602299748,0.05316437478139648,0.20651233467716965,0.13986273791174858,0.019797738405436926,0.09605166490110334,0.00041001233384040976,0.021924781982217173,0.08049629901111718,0.102265443658448,0.022346508954167312,0.016104280361413318,0.05609136078909801,42.28893058020442,1331479,0.5098796150746651,0.4901203849253349,0.9479443536097828,0.015039666416068147,0.007006494281922584,0.012405002256888767,0.000375522257579729,0.017228961177757966,8.0,9.0,0.0,1.0,14.0,13.0,0.0
2016,8,LA,183,0.08233846931418676,0.05697296734824329,0.07356419232798923,0.020690347180413404,0.019926267829137586,0.011743260418757107,0.011448926349588601,0.04034495060985127,0.007135743007707688,0.11601890873414052,0.01105350785262485,0.011163139860711605,0.05430017615448079,0.013473587976899236,0.026228435941460224,0.06225871667372771,0.052705494979225664,0.04400926111742889,0.10477103633836525,0.10885380664630112,0.038860273076608616,0.0034168023130495538,0.02872172794910102,0.007100861870242761,0.0546279365917743,0.0919146231471804,0.04848092851915429,0.15344468341767023,0.11926977142869932,0.022065758170534376,0.17168473140130566,0.035560260418648265,0.022657496659721273,0.06975755283459298,0.08921509604560236,0.03916350916142778,0.02131869951814941,0.053738090815296576,37.75164866524011,4681666,0.5109924543955079,0.48900754560449206,0.6315070318984738,0.32566142052850416,0.007684443956488993,0.018157211556740698,0.0006576718629650215,0.01633222019682737,17.0,16.0,0.0,14.0,28.0,0.0,2.0
2016,6,LA,43,0.08233846931418676,0.05697296734824329,0.07356419232798923,0.020690347180413404,0.019926267829137586,0.011743260418757107,0.011448926349588601,0.04034495060985127,0.007135743007707688,0.11601890873414052,0.01105350785262485,0.011163139860711605,0.05430017615448079,0.013473587976899236,0.026228435941460224,0.06225871667372771,0.052705494979225664,0.04400926111742889,0.10477103633836525,0.10885380664630112,0.038860273076608616,0.0034168023130495538,0.02872172794910102,0.007100861870242761,0.0546279365917743,0.0919146231471804,0.04848092851915429,0.15344468341767023,0.11926977142869932,0.022065758170534376,0.17168473140130566,0.035560260418648265,0.022657496659721273,0.06975755283459298,0.08921509604560236,0.03916350916142778,0.02131869951814941,0.053738090815296576,37.75164866524011,4681666,0.5109924543955079,0.48900754560449206,0.6315070318984738,0.32566142052850416,0.007684443956488993,0.018157211556740698,0.0006576718629650215,0.01633222019682737,6.0,14.0,0.0,7.0,22.0,0.0,2.0
2016,2,KY,41,0.07274955209342548,0.061413123732665505,0.05106635180145083,0.01624949426675583,0.016105828007877233,0.03314488642161765,0.014701180184301,0.04335839689264689,0.005334060068503594,0.10641627918796148,0.011158746413846066,0.009815326828733413,0.10249246952694582,0.0180507249943674,0.00826621237714834,0.052616666806731265,0.04538893337607305,0.03513500426396654,0.10403958305570529,0.10883339396129495,0.048299475718201236,0.0028837299762650534,0.03248058004351607,0.012705243657590567,0.041272383022093496,0.09406894593761041,0.03874328279558252,0.1594527993202628,0.1385475111366194,0.023643231937843262,0.18142324055710668,0.009138563850972526,0.021187660972914676,0.05902050853654302,0.08547878782927322,0.04600991419543669,0.018459418996284727,0.07084850725386589,38.814713586331585,4436974,0.5071972474934494,0.49280275250655065,0.8797479994248333,0.08284722876446876,0.0029968622759565413,0.01492683977864193,0.0008282671929112048,0.018652802563188336,10.0,8.0,1.0,3.0,14.0,11.0,0.0
2016,8,OK,88,0.07037693165831475,0.056626992335246276,0.05664186091666554,0.013330120553583525,0.014857648638803237,0.03504918220615638,0.02106790524865297,0.04537847318035895,0.004063495839639725,0.09565658124958182,0.011458865850848012,0.009825508450820636,0.06143522917950357,0.014386227145569096,0.058282215296184325,0.05541695219444956,0.04771502701927362,0.03657408642406681,0.10101801678487918,0.12676602669085288,0.030662076065038672,0.005346566953878098,0.028064010117632345,0.01368459354232056,0.039359867186388404,0.08330488586049059,0.03662834740522492,0.14249849982931515,0.16365554618866662,0.02777241946740707,0.08885284605015041,0.09183631577201005,0.021761613739370158,0.05984654673924474,0.08570797089753229,0.0679376266428064,0.022833525763849793,0.054319394915222786,37.659677522536285,3923561,0.5045564475740277,0.4954435524259722,0.7456496789523599,0.077599150363662,0.09179365377523123,0.022468364834903803,0.0018100903745347657,0.06067906169930836,7.0,23.0,0.0,2.0,19.0,0.0,1.0
2017,9,MA,87,0.069245687395532,0.0521765026074753,0.05236987370397941,0.05140322749753734,0.026606942064219714,0.0022055605909705326,0.009747661182866066,0.05885240951059324,0.0021226872638973444,0.14631223111947844,0.022419537010160563,0.014723618500591309,0.05433623173726142,0.004088836021100889,0.00069375020012025,0.05023923394910029,0.09890847875753629,0.04344069126400031,0.08986000895283064,0.08314224683401916,0.03528980655984239,0.0026745482828165294,0.02914022899407058,0.0013554368871805745,0.03681421403087374,0.1254731945178791,0.04153407528332409,0.2336135014033096,0.09895670806067335,0.05312927393659134,0.094542232165097,0.0005172476056695375,0.018579430286856668,0.039793989890244616,0.17506562822064417,0.017748463582009117,0.01276599684984541,0.0501106072798017,39.664691302589894,6823721,0.5147675293289394,0.48523247067106057,0.8170940752120434,0.08659527551023848,0.004787563852625276,0.06694734441809681,0.0010220230281982514,0.023553717978797784,8.0,17.0,0.0,2.0,14.0,0.0,2.0
2017,8,WA,366,0.06847626385081805,0.04938607977971875,0.05824866201216125,0.018448193702309247,0.023955225009272066,0.019046165744125303,0.01691680739363423,0.038178336527107504,0.009674551063855242,0.10646611164447278,0.03144782146527755,0.010900517903833725,0.06886497953825,0.016764436261801144,0.0019765357486377457,0.05055651580720695,0.07393679374569552,0.04672669562545866,0.10490470257945139,0.11302642250866991,0.038011292619616416,0.0011988786387637125,0.03288801082986285,0.013804238143289604,0.04239128683977392,0.0692099316382655,0.039017448112827646,0.17695901612162038,0.12925361113874637,0.12071668490593744,0.11345565488457145,0.0008766219922968689,0.01943444048075875,0.08304013113325089,0.10388842303738337,0.027785089277677495,0.008366377207070202,0.05180104508652993,38.404639020213615,7280934,0.5001683849901675,0.49983161500983253,0.7993489571530246,0.04135458445303858,0.019153723959041517,0.08659191252111337,0.007499724623242018,0.046051097290539925,2.0,23.0,0.0,1.0,7.0,0.0,0.0
2016,6,TX,560,0.07564989419626651,0.06610984781127685,0.06722958675981063,0.01587286746607265,0.016462913494457554,0.0166025587200682,0.011892559001156659,0.05956330360807902,0.0036886716976106703,0.09748962834531975,0.01498009695933609,0.01142417812641537,0.055412244393049405,0.010157422122764456,0.029422589766857802,0.0581409001147668,0.06622222326107083,0.04279832490457526,0.09739715084183596,0.10042859097547824,0.04137310453332154,0.003591759109708346,0.03808958379070142,0.005935879160564524,0.05460401563603039,0.07201444370046085,0.03770542446964378,0.16124291145125982,0.11164780416293585,0.03895790670956044,0.12588483070184486,0.06116635917541953,0.02075012555121817,0.05755728391938467,0.11616171570994184,0.03688478866538976,0.016716348143242125,0.08277016284310343,35.73525944962199,27862596,0.5035842317061914,0.4964157682938087,0.7944582048277196,0.12616250833195872,0.010171091021095091,0.048469065840096165,0.0014025613406589968,0.019336568638471448,17.0,20.0,0.0,4.0,30.0,0.0,2.0
2017,8,NH,140,0.07318601904597828,0.054179710434031594,0.060522324960386994,0.03593959328381047,0.026220522596981023,0.005910781764643211,0.008645722588820405,0.048094382093788184,0.0033923240309831505,0.11550676311309485,0.017494327236292993,0.010986233488914025,0.08420852195319885,0.005161591592748836,0.0017375318207474674,0.04944655134502871,0.07220674475170183,0.04558499171470476,0.1284628793837826,0.09275223680303213,0.022652518571075593,0.002631799665867984,0.03507592776038609,0.002701693011472299,0.031424499803310815,0.11615919206513753,0.050972188890895644,0.22377910443330012,0.10728591185850253,0.038636436734118276,0.11404014438718328,0.0007236677709300801,0.021499736510709046,0.06618405654752332,0.1297431164969037,0.01451294066419094,0.01617675801786779,0.06616055280795466,41.113929056976886,1335015,0.5049501316464609,0.4950498683535391,0.9376943330224754,0.015274734740808156,0.002903338164739722,0.027017673958719565,0.0004501822076905503,0.016659737905566605,1.0,23.0,0.0,1.0,14.0,0.0,0.0
2016,8,WI,272,0.07023835233718695,0.04917154862043231,0.04774427765764633,0.01910755242575922,0.01990661640281791,0.02276853935041539,0.007956195001134491,0.04976203038247363,0.004654417815053458,0.11639653037290563,0.015571769504350703,0.01980683591988037,0.13187535367397205,0.004426426245820838,0.001933554399499184,0.05170843322772093,0.04634953786600984,0.03495952739589342,0.10389280569049461,0.1077276566895296,0.034610979133577364,0.0028296651476341092,0.03660139473979163,0.014043193579889746,0.0394186959486039,0.09760525216779858,0.031033042677053767,0.2022022708645129,0.10971250966293083,0.03550949607277436,0.18761543274137546,0.0033020663278246786,0.021193204060361136,0.05548875207735067,0.09587254470630913,0.02916857160267624,0.017676742701396537,0.060158224809142166,39.392191645606594,5778708,0.5027563254623698,0.4972436745376302,0.8751212208680557,0.06607134328296221,0.011351499331684521,0.028314633651674387,0.0005277996396426329,0.018613503225980616,19.0,19.0,0.0,6.0,17.0,0.0,0.0
2016,12,RI,75,0.0813117949483101,0.05696127185888411,0.04878834679614671,0.048862949141834935,0.027336204200905705,0.002403147901531253,0.017039493211980183,0.05743269519227564,0.0,0.14134763581991946,0.015471256668576698,0.02302355370654612,0.06805003753926543,0.011018925186545547,0.0,0.053966067043699516,0.06543101902042359,0.0460550438328463,0.09078311828281273,0.08665935457859993,0.026137804818041704,0.0027253665435463415,0.029194913707308014,0.0018286270522079975,0.03752683405904796,0.134073822995159,0.04841689915608514,0.24396874646920272,0.1313291441782042,0.030478276362561812,0.08572819162342796,0.0007352749458973221,0.0210987406461033,0.05342997940187208,0.12439531023214175,0.015904883581466897,0.014903658123223735,0.05618161117339799,40.09275330217166,1056426,0.5143237671166745,0.48567623288332545,0.8443989451225169,0.08079600464206674,0.010011112941180926,0.03561915363688512,0.0018647780346186104,0.02731000562273174,7.0,3.0,0.0,0.0,14.0,6.0,0.0
2016,11,PA,543,0.06570677298265491,0.05214956190217338,0.05018431739093907,0.039537443280625695,0.02214692559856075,0.01030001977886127,0.01275947245484112,0.05303394826892825,0.0025079122029253225,0.1421070360336088,0.01347346037630403,0.019295319468114552,0.07780190219445281,0.004695438457322564,0.006366633719455683,0.05562969336444224,0.06774207311436475,0.03961895536535191,0.10186613951129093,0.08447390994376325,0.043432377758868025,0.0035349117970767843,0.0316357750350739,0.00396018845357296,0.040870999330567745,0.12104479858288374,0.03517545976348928,0.18802723293353582,0.09914696225508147,0.06671279044844257,0.11705145493521255,0.015954114311955432,0.021693952520111172,0.05044322028558591,0.1287940341561783,0.03605455391406009,0.01746797222007455,0.057602265889248445,40.37780563502197,12784227,0.5102407052065018,0.4897592947934983,0.8237582921517272,0.11773914840529662,0.0036584143882926984,0.03462485451799315,0.000724721173990418,0.019494569362699832,4.0,11.0,1.0,1.0,13.0,5.0,1.0
2016,8,AR,2,0.06893231469588468,0.05544778542089982,0.054404518695032884,0.01388035694450496,0.013100975331651424,0.033712243716926146,0.012467651060419258,0.03731642341164175,0.008915021015687663,0.11546692016002484,0.010006155273682616,0.022883748788736648,0.09878692627234048,0.010209285442072,0.009668627803549193,0.05591971019277728,0.04037012648688522,0.035502980367561277,0.10638497646819847,0.11793639386878282,0.04270458920758983,0.005017499265110644,0.03096477011004009,0.02030342716816691,0.03774256093335358,0.0939436219132708,0.03309962019167442,0.15557710813756329,0.13262500660700366,0.022280913855578868,0.14668638839784984,0.011932877876563552,0.02329944115236212,0.07223321758142556,0.10415070848054017,0.04074696476348605,0.02730223664902841,0.07807590629213276,38.63720347173327,2988248,0.5087847461121031,0.49121525388789683,0.7943537484171327,0.15678149872433614,0.009721080713515077,0.015837373604868137,0.003011798217550886,0.020294500322597053,11.0,14.0,0.0,5.0,25.0,0.0,1.0
2016,12,PA,504,0.06570677298265491,0.05214956190217338,0.05018431739093907,0.039537443280625695,0.02214692559856075,0.01030001977886127,0.01275947245484112,0.05303394826892825,0.0025079122029253225,0.1421070360336088,0.01347346037630403,0.019295319468114552,0.07780190219445281,0.004695438457322564,0.006366633719455683,0.05562969336444224,0.06774207311436475,0.03961895536535191,0.10186613951129093,0.08447390994376325,0.043432377758868025,0.0035349117970767843,0.0316357750350739,0.00396018845357296,0.040870999330567745,0.12104479858288374,0.03517545976348928,0.18802723293353582,0.09914696225508147,0.06671279044844257,0.11705145493521255,0.015954114311955432,0.021693952520111172,0.05044322028558591,0.1287940341561783,0.03605455391406009,0.01746797222007455,0.057602265889248445,40.37780563502197,12784227,0.5102407052065018,0.4897592947934983,0.8237582921517272,0.11773914840529662,0.0036584143882926984,0.03462485451799315,0.000724721173990418,0.019494569362699832,3.0,16.0,3.0,3.0,16.0,22.0,1.0
2017,8,OR,113,0.07827551971841845,0.05242015934348513,0.052982940883296754,0.023509642403204356,0.025585098053554862,0.02631997310095013,0.011233373899177846,0.038204361238977864,0.012874422612371495,0.11652836919740835,0.01712787461736022,0.01959362085534845,0.0824208667948558,0.004623075473932802,0.002395001100921515,0.05056568288532054,0.0660199183330856,0.046427489811507926,0.10330697745773773,0.09946686782662195,0.03480938954895603,0.001982851060819356,0.033326523782686836,0.017154527728557828,0.04440101637537707,0.09548801742055767,0.043509992199684544,0.20780991719156927,0.12779083702978433,0.03698697290062063,0.13784183638188688,0.0011896472063991656,0.021521559217431478,0.05112531992965181,0.11953377809666135,0.028290788360396592,0.012944295353152564,0.05441149460826868,39.600899561893094,4085989,0.5045867720152942,0.4954132279847058,0.8736044076476955,0.021363004158846243,0.017976064056951697,0.045261012694845726,0.004357574139333219,0.03743793730232754,2.0,22.0,0.0,1.0,15.0,0.0,1.0
